oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	num_phenotype_shared	phenotype_intersect_abc
YDR448W	YCL032W	YLR113W	ku	ku	4	(null, metal resistance: decreased, cadmium dichloride (100 uM)); (null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, arsenite(3-) (0.75 - 1.0 mM)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YDR448W	YDR127W	YEL009C	p	tu	2	(null, resistance to chemicals: decreased, polyalkylguanidinium biocides); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YDR449C	YDL148C	YOR310C	p	p	1	(null, toxin resistance: decreased,  )
YDR469W	YBL052C	YNL031C	p	p	2	(null, resistance to chemicals: increased, bleomycin (3.2 uM)); (null, resistance to chemicals: increased, fluconazole (100 uM))
YDR477W	YBL007C	YLL039C	kd	p	2	(null, resistance to chemicals: decreased, propan-1-ol (7%)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YDR477W	YBL007C	YLL039C	p	p	2	(null, resistance to chemicals: decreased, propan-1-ol (7%)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YDR477W	YBL047C	YPL031C	kd	ku	3	(null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, sirolimus (0.1 ug/ml)); (null, resistance to enzymatic treatment: decreased,  )
YDR477W	YBL047C	YPL031C	ku	ku	3	(null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, sirolimus (0.1 ug/ml)); (null, resistance to enzymatic treatment: decreased,  )
YDR477W	YDL006W	YJL128C	kd	ku	2	(null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YDR477W	YDL006W	YJL128C	kd	p	2	(null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YDR477W	YDR162C	YJL128C	kd	ku	3	(null, hyperosmotic stress resistance: decreased, sodium chloride (1 M)); (null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YDR477W	YDR162C	YJL128C	kd	p	3	(null, hyperosmotic stress resistance: decreased, sodium chloride (1 M)); (null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YDR477W	YDR162C	YLR113W	kd	ku	3	(null, hyperosmotic stress resistance: decreased, sodium chloride (1 M)); (null, resistance to enzymatic treatment: decreased,  ); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YDR484W	YDL006W	YJL095W	ku	ku	7	(null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, cycloheximide (0.18 ug/ml)); (null, resistance to chemicals: decreased, pyrrolidine dithiocarbamate (20 uM)); (null, resistance to chemicals: decreased, caffeine (0.15%)); (null, alkaline pH resistance: decreased,  ); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YDR484W	YDL006W	YJL095W	ku	p	7	(null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, cycloheximide (0.18 ug/ml)); (null, resistance to chemicals: decreased, pyrrolidine dithiocarbamate (20 uM)); (null, resistance to chemicals: decreased, caffeine (0.15%)); (null, alkaline pH resistance: decreased,  ); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YDR484W	YDL077C	YLR262C	p	p	11	(null, resistance to chemicals: decreased, monensin A (50 uM)); (null, resistance to chemicals: decreased, sirolimus); (null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, hygromycin B (50 ug/ml)); (null, desiccation resistance: decreased,  ); (null, resistance to chemicals: decreased, spermine); (null, resistance to chemicals: decreased, hygromycin B); (null, resistance to chemicals: decreased, actinomycin D (400 uM)); (null, resistance to chemicals: decreased, mefloquine); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)); (null, resistance to chemicals: decreased, bleomycin (0.01 U/ml))
YDR484W	YDR162C	YJL095W	ku	ku	7	(null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, cycloheximide (0.18 ug/ml)); (null, resistance to chemicals: decreased, hygromycin B (7 ug/ml)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)); (null, resistance to chemicals: decreased, Calcofluor White (3 ug/ml)); (null, resistance to chemicals: decreased, caffeine (6 mM))
YDR484W	YDR162C	YJL095W	ku	p	7	(null, resistance to chemicals: decreased, caffeine (2 mg/ml)); (null, resistance to chemicals: decreased, cycloheximide (0.18 ug/ml)); (null, resistance to chemicals: decreased, hygromycin B (7 ug/ml)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)); (null, resistance to chemicals: decreased, Calcofluor White (3 ug/ml)); (null, resistance to chemicals: decreased, caffeine (6 mM))
YDR484W	YDR320C	YLR262C	p	p	9	(null, resistance to chemicals: decreased, sirolimus); (null, resistance to chemicals: decreased, hygromycin B (50 ug/ml)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, hygromycin B (0.075 ug/ml)); (null, metal resistance: decreased, manganese(2+) (12 mM)); (null, resistance to chemicals: decreased, benzothiazoles); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)); (null, resistance to chemicals: decreased, phleomycin D1 (5 ug/ml))
YDR497C	YDR123C	YHL020C	tu	p	1	(null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YDR507C	YCR002C	YCL024W	kd	ku	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YDR507C	YCR002C	YCL024W	kd	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YDR507C	YCR002C	YCL024W	ku	ku	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YDR507C	YCR002C	YCL024W	ku	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YDR507C	YCR002C	YDL225W	kd	p	1	(null, bud morphology: abnormal,  )
YDR507C	YCR002C	YDL225W	p	p	1	(null, bud morphology: abnormal,  )
YDR507C	YCR002C	YNL298W	ku	ku	1	(null, bud morphology: abnormal,  )
YDR507C	YDL006W	YDR162C	p	p	5	(null, resistance to chemicals: increased, wortmannin); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml)); (null, killer toxin resistance: increased,  ); (null, resistance to chemicals: decreased, cordycepin (20 ug/ml)); (null, toxin resistance: decreased,  )
YDR507C	YDL006W	YJL095W	kd	ku	2	(null, resistance to chemicals: decreased, pyrrolidine dithiocarbamate (20 uM)); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml))
YDR507C	YDL006W	YJL095W	kd	p	2	(null, resistance to chemicals: decreased, pyrrolidine dithiocarbamate (20 uM)); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml))
YDR507C	YDR162C	YDL006W	p	p	5	(null, resistance to chemicals: increased, wortmannin); (null, resistance to chemicals: decreased, doxorubicin (50 ug/ml)); (null, killer toxin resistance: increased,  ); (null, resistance to chemicals: decreased, cordycepin (20 ug/ml)); (null, toxin resistance: decreased,  )
YDR507C	YDR162C	YJL095W	kd	ku	1	(null, resistance to chemicals: decreased, doxorubicin (50 ug/ml))
YDR507C	YDR162C	YJL095W	kd	p	1	(null, resistance to chemicals: decreased, doxorubicin (50 ug/ml))
YEL003W	YBL007C	YLR200W	p	p	1	(null, resistance to chemicals: decreased, arsenite(3-) (0.75 - 1.0 mM))
YEL003W	YBL024W	YIL095W	p	ku	1	(null, resistance to chemicals: increased, bleomycin (3.2 uM))
YEL003W	YCR033W	YLR200W	p	p	1	(null, resistance to chemicals: decreased, cordycepin (20 ug/ml))
YEL003W	YDR334W	YLR200W	p	p	4	(null, resistance to chemicals: decreased, benomyl (15 ug/ml)); (null, resistance to chemicals: decreased, benomyl (10 ug/ml)); (null, resistance to chemicals: decreased, cordycepin (20 ug/ml)); (null, resistance to chemicals: increased, actinomycin D (400 uM))
YEL009C	YCL024W	YPL031C	ku	ku	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YCL024W	YPL031C	ku	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YCL024W	YPL031C	p	ku	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YCL024W	YPL031C	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YDR207C	YDR035W	td	td	2	(null, resistance to chemicals: decreased, ethanol (8%)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YDR207C	YLL039C	p	td	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YDR207C	YMR195W	td	td	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YDR207C	YOL058W	td	td	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YDR207C	YOR290C	p	td	2	(null, resistance to chemicals: decreased, sulfometuron methyl (3 ug/ml)); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YDR207C	YPL111W	td	td	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YDR388W	YMR287C	td	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YDR388W	YPL031C	ku	ku	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YDR388W	YPL031C	ku	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YDR388W	YPL031C	p	ku	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YEL009C	YDR388W	YPL031C	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YER012W	YDL097C	YDL147W	p	p	2	(conditional, resistance to chemicals: decreased, bleomycin (1.5 ug/ml)); (conditional, resistance to chemicals: decreased, hydroxyurea (150 mM))
YER016W	YDR150W	YML124C	p	p	1	(null, resistance to chemicals: decreased, sodium arsenite (400 uM))
YER021W	YDL097C	YBR272C	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YER021W	YDL097C	YDL147W	p	p	2	(null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM)); (null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YER021W	YDL097C	YDR363W-A	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YER021W	YDL097C	YDR394W	p	p	3	(null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM)); (null, resistance to chemicals: decreased, trapoxin A); (null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YER021W	YDL097C	YFR004W	p	p	3	(null, resistance to chemicals: decreased, 3-nitroso-2-phenylimidazo[1,2-a]pyridine (9 uM)); (null, resistance to chemicals: decreased, trapoxin A); (null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YER021W	YDL097C	YFR052W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YER021W	YDL097C	YHL030W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YER021W	YDL097C	YHR200W	p	p	1	(null, resistance to chemicals: decreased, trapoxin A)
YER021W	YDL097C	YOR261C	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YER021W	YDL097C	YPR108W	p	p	1	(null, resistance to chemicals: decreased, 5-chloro-7-iodoquinolin-8-ol)
YER021W	YDR168W	YBR160W	ku	ku	2	(repressible, resistance to chemicals: increased, myriocin (1 uM)); (reduction of function, resistance to chemicals: decreased, methyl methanesulfonate)
YER021W	YDR168W	YBR160W	ku	p	2	(repressible, resistance to chemicals: increased, myriocin (1 uM)); (reduction of function, resistance to chemicals: decreased, methyl methanesulfonate)
YER021W	YDR168W	YBR160W	p	ku	2	(repressible, resistance to chemicals: increased, myriocin (1 uM)); (reduction of function, resistance to chemicals: decreased, methyl methanesulfonate)
YER021W	YDR168W	YBR160W	p	p	2	(repressible, resistance to chemicals: increased, myriocin (1 uM)); (reduction of function, resistance to chemicals: decreased, methyl methanesulfonate)
YER030W	YBR231C	YOL012C	p	p	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YER030W	YDR334W	YOL012C	p	p	2	(null, UV resistance: decreased,  ); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YER052C	YDR508C	YDR463W	tu	tu	1	(null, vacuolar morphology: abnormal, sodium chloride (0.4 M))
YER075C	YDR388W	YBL016W	p	ku	1	(null, resistance to chemicals: increased, tunicamycin (0.6 uM))
YER075C	YDR388W	YBL016W	p	p	1	(null, resistance to chemicals: increased, tunicamycin (0.6 uM))
YER086W	YDL106C	YFR034C	tu	p	4	(null, alkaline pH resistance: decreased, calcium dichloride (60 mM)); (null, alkaline pH resistance: decreased,  ); (null, vacuolar morphology: abnormal, sodium chloride (0.4 M)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521))
YER086W	YDR477W	YLR182W	tu	p	3	(null, resistance to chemicals: decreased, amitrole (22 mg/ml)); (null, resistance to chemicals: decreased, 7-phenyl-2,4,6-heptatrienoic hydroxamic acid (histone deacetylase inhibitor CG-1521)); (null, resistance to chemicals: decreased, caspofungin (10 ng/ml))
YER095W	YCR066W	YJL092W	p	p	17	(null, resistance to chemicals: decreased, chromium trioxide (0.05 mM)); (null, resistance to chemicals: decreased, mechlorethamine (20 uM)); (null, resistance to chemicals: decreased, 2-dimethylaminoethyl chloride (240 mM)); (null, resistance to chemicals: decreased, streptozocin (2 mM)); (null, resistance to chemicals: decreased, mechlorethamine (62.5 uM)); (null, resistance to chemicals: decreased, cisplatin (500 uM)); (null, resistance to chemicals: decreased, oxaliplatin (4 mM)); (null, resistance to chemicals: increased, benomyl (10 uM)); (null, resistance to chemicals: decreased, 4-nitroquinoline N-oxide (0.0313 uM)); (null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, cisplatin (250 ug/ml)); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, methyl methanesulfonate); (null, UV resistance: decreased,  ); (null, resistance to chemicals: decreased, methyl methanesulfonate (0.035%)); (null, oxidative stress resistance: decreased, hydrogen peroxide (3 mM)); (null, resistance to chemicals: decreased, methylglyoxal (8 mM))
YER110C	YAR002W	YLR293C	p	p	1	(null, innate thermotolerance: decreased,  )
YER110C	YAR002W	YLR335W	p	p	1	(null, oxidative stress resistance: increased, hydrogen peroxide (3 mM))
YER110C	YAR002W	YMR047C	p	p	1	(null, innate thermotolerance: decreased,  )
YER110C	YAR002W	YNL031C	p	p	1	(null, oxidative stress resistance: increased, hydrogen peroxide (3 mM))
YER110C	YBL079W	YKL068W	p	p	1	(null, resistance to chemicals: decreased, ethanol (8%))
YER110C	YDR395W	YMR047C	p	p	1	(null, innate thermotolerance: decreased,  )
YER111C	YBR078W	YDL056W	p	tu	2	(null, resistance to chemicals: decreased, ethanol (8%)); (null, resistance to chemicals: increased, benomyl (10 uM))
YER111C	YBR078W	YDL056W	tu	tu	2	(null, resistance to chemicals: decreased, ethanol (8%)); (null, resistance to chemicals: increased, benomyl (10 uM))
YER111C	YBR078W	YLR182W	p	tu	3	(null, resistance to chemicals: decreased, ethanol (8%)); (null, toxin resistance: decreased,  ); (null, resistance to chemicals: increased, benomyl (10 uM))
YER111C	YBR078W	YLR182W	tu	tu	3	(null, resistance to chemicals: decreased, ethanol (8%)); (null, toxin resistance: decreased,  ); (null, resistance to chemicals: increased, benomyl (10 uM))
YER111C	YCR002C	YNL298W	ku	ku	2	(null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, ethanol (8%))
YER111C	YCR002C	YNL298W	td	ku	2	(null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, ethanol (8%))
YER111C	YDL006W	YDR507C	td	p	1	(null, toxin resistance: decreased,  )
YER111C	YDL006W	YHR030C	ku	ku	5	(null, resistance to chemicals: decreased, cycloheximide (0.18 ug/ml)); (null, alkaline pH resistance: decreased,  ); (null, toxin resistance: decreased,  ); (null, resistance to chemicals: increased, caffeine (7.7 mM)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml))
YER111C	YDL006W	YHR030C	p	ku	5	(null, resistance to chemicals: decreased, cycloheximide (0.18 ug/ml)); (null, alkaline pH resistance: decreased,  ); (null, toxin resistance: decreased,  ); (null, resistance to chemicals: increased, caffeine (7.7 mM)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml))
YER111C	YDL006W	YNL298W	ku	p	4	(null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to chemicals: decreased, actinomycin D (400 uM))
YER111C	YDL006W	YNL298W	td	p	4	(null, resistance to chemicals: decreased, hydroxyurea); (null, resistance to chemicals: decreased, hydroxyurea (100 mM)); (null, resistance to chemicals: decreased, Congo Red (50 ug/ml)); (null, resistance to chemicals: decreased, actinomycin D (400 uM))
YER111C	YDL056W	YBR077C	td	td	1	(null, resistance to chemicals: decreased, ethanol (8%))
YER111C	YDL056W	YBR078W	td	td	2	(null, resistance to chemicals: decreased, ethanol (8%)); (null, resistance to chemicals: increased, benomyl (10 uM))
